effective_date,name,old_ticker,new_ticker,reason
8/29/2017,Lai Fung Holdings Ltd,2984 HK,1125 HK,Parallel Trading
9/5/2017,Titan Petrochemicals Group Ltd,1192 HK,2988 HK,No Reason Supplied by Exchange
9/11/2017,Green Leader Holdings Group Ltd,2979 HK,61 HK,Parallel Trading
9/13/2017,Perfect Group International Holdings Ltd,3326 HK,2990 HK,No Reason Supplied by Exchange
9/18/2017,Ching Lee Holdings Ltd,8318 HK,3728 HK,No Reason Supplied by Exchange
9/19/2017,Titan Petrochemicals Group Ltd,2988 HK,1192 HK,Parallel Trading
9/27/2017,Perfect Group International Holdings Ltd,2990 HK,3326 HK,Parallel Trading
9/27/2017,DL Holdings Group Ltd,8127 HK,1709 HK,No Reason Supplied by Exchange
10/9/2017,Legendary Group Ltd,8195 HK,8590 HK,No Reason Supplied by Exchange
10/10/2017,China Jicheng Holdings Ltd,1027 HK,2999 HK,No Reason Supplied by Exchange
10/19/2017,Roma Group Ltd,8072 HK,8591 HK,No Reason Supplied by Exchange
10/23/2017,Legendary Group Ltd,8590 HK,8195 HK,Parallel Trading
10/24/2017,China Jicheng Holdings Ltd,2999 HK,1027 HK,Parallel Trading
10/24/2017,KPa-BM Holdings Ltd,8141 HK,2663 HK,No Reason Supplied by Exchange
3/21/2011,Petroplus Holdings AG,PPHN VX,PPHN SW,Change of Exchange
3/21/2011,Weatherford International PLC,WFT SW,WFT VX,Change of Exchange
4/18/2011,Calida Holding AG,CALN SW,CALN1 SW,Reverse Stock Split
5/6/2011,Bell Food Group AG,BELN SW,BELL SW,Name Change
7/18/2011,Calida Holding AG,CALN1 SW,CALN SW,Unofficial Change to Comply with Exchange
9/19/2011,Weatherford International PLC,WFT VX,WFT SW,Change of Exchange
5/15/2012,Highlight Event and Entertainment AG,ESRI SW,HLEE SW,Name Change
6/14/2012,Sika AG,SIK SW,SIK VX,Change of Exchange
6/27/2012,AEVIS VICTORIA SA,GSMN SW,AEVS SW,Name Change
7/3/2012,Gutenberg Group AG,CAF SW,GUT SW,Name Change
7/6/2012,APG SGA SA,AFFN SW,APGN SW,Name Change
9/24/2012,Swiss Prime Site AG,SPSN SW,SPSN VX,Change of Exchange
9/24/2012,Sulzer AG,SUN SW,SUN VX,Change of Exchange
6/17/2013,Leonteq AG,FPHN SW,LEON SW,Name Change
7/1/2013,Bergbahnen Engelberg-Truebsee-Titlis AG BET,TIBN SW,TIBN1 SW,Reverse Stock Split
7/2/2013,Bergbahnen Engelberg-Truebsee-Titlis AG BET,TIBN1 SW,TIBN SW,Reverse Stock Split
7/25/2013,Relief Therapeutics Holding AG,RARE SW,TMX SW,Name Change
9/23/2013,Dufry AG,DUFN SW,DUFN VX,Change of Exchange
4/14/2014,Bossard Holding AG,BOS SW,BOSN SW,Reclassification of Shares
5/15/2014,Airopack Technology IP AG,IPS SW,AIRN SW,Name Change
7/14/2014,Bystronic AG,CZH SW,CON SW,Reclassification of Shares
9/22/2014,Vifor Pharma AG,GALN SW,GALN VX,Change of Exchange
9/22/2014,Aryzta AG,ARYN SW,ARYN VX,Change of Exchange
10/27/2014,Flughafen Bern AG,ALPFAB SW,FLHBE SW,Name Change
11/3/2014,Royal Imtech NV,IM2 SW,IMM SW,Name Change
11/10/2014,Perrot Duval Holding SA,PED SW,PEDU SW,Reverse Stock Split
1/6/2015,Walgreens Boots Alliance Inc,WAG SW,WBA SW,No Reason Supplied by Exchange
1/29/2015,Medtronic PLC,MDT SW,MDT1 SW,Internal Change
2/23/2015,Klosters-Madrisa AG,KLMAZ SW,KLMAN SW,Reclassification of Shares
3/2/2015,Spice Private Equity AG,APEN SW,SPCE SW,Name Change
3/3/2015,Mylan NV,MYL SW,MYL1 SW,No Reason Supplied by Exchange
4/15/2015,Intershop Holding AG,IS SW,ISN SW,Reclassification of Shares
4/27/2015,Zehnder Group AG,ZEH SW,ZEHN SW,Reclassification of Shares
4/28/2015,Mobilezone Holding AG,MOB SW,MOZN SW,Reclassification of Shares
5/26/2015,Lastminute.com NV,BRG SW,LMN SW,Name Change
6/15/2015,Hanwha Q CELLS Co Ltd/old,HSOL SW,HQCL SW,Reverse Stock Split
6/29/2015,Zimmer Biomet Holdings Inc,ZMH SW,ZBH SW,Name Change
7/14/2015,Holcim Ltd,HOLN SW,LHN SW,Name Change
7/31/2015,Engie SA,GSZ SW,ENGI SW,Name Change
8/10/2015,Nokia Oyj,NOK1V SW,NOKIA SW,No Reason Supplied by Exchange
8/31/2015,STRATEC SE,SBS1 SW,SBS SW,Reclassification of Shares
9/2/2015,dormakaba Holding AG,KABN SW,DOKA SW,Name Change
9/3/2015,Vonovia SE,ANN SW,VNA SW,Name Change
10/26/2015,Solocal Group,LOCAL SW,LOCAT SW,Reverse Stock Split
12/9/2015,BB Disentis,DISNZ SW,BDISN SW,Reclassification of Shares
12/18/2015,Bergbahnen Adelboden AG,BBAAD SW,BBADN SW,Reclassification of Shares
12/21/2015,Helvetic Star AG,HELV SW,HELH SW,Reclassification of Shares
1/13/2016,Toggenburg Bergbahnen AG,TOGBA SW,TOGBN SW,Unofficial Change to Comply with Exchange
1/18/2016,Walliser Kantonalbank,WKB SW,WKBN SW,Reclassification of Shares
1/20/2016,Kuros Biosciences AG,CYTN SW,KURN SW,Name Change
1/22/2016,Lagerhaeuser der Centralschweiz AG,LHC SW,LHCN SW,No Reason Supplied by Exchange
1/26/2016,Usines Metallurgiques de Vallorbe SA,UMDVV SW,UMVN SW,Reclassification of Shares
3/21/2016,Dufry AG,DUFN SW,DUFN VX,Change of Exchange
4/27/2016,Clere AG,BAF SW,BAFK SW,Reverse Stock Split
5/6/2016,VP Bank AG,VPB SW,VPB1 SW,Reclassification of Shares
5/9/2016,S&L Bucheggberg,SLBU SW,SLBUN SW,Reclassification of Shares
5/9/2016,Saline de Bex SA,SDBBE SW,SADBE SW,Reclassification of Shares
5/9/2016,VP Bank AG,VPB1 SW,VPBN SW,Unofficial Change to Comply with Exchange
5/27/2016,Sandpiper Digital Payments AG,MSA SW,SDP SW,Unofficial Change to Comply with Exchange
5/27/2016,Nibe Industrier AB,NIBN SW,NIBEB SW,Reverse Stock Split
6/3/2016,Aventron AG,KKBN SW,AVEN SW,Name Change
6/8/2016,SB Atzmaennig,ATZMZ SW,SBATZ SW,Reclassification of Shares
7/1/2016,Lalique Group SA,ARTN SW,LLQ SW,Name Change
7/18/2016,Relief Therapeutics Holding AG,TMX SW,RLF SW,Name Change
7/20/2016,CGG SA,CGG SW,CGGT SW,Reverse Stock Split
7/22/2016,ING Groep NV,ING SW,INGAT SW,Reclassification of Shares
10/6/2016,Arundel AG,USIN SW,ARON SW,Name Change
12/7/2016,Under Armour Inc,UA SW,UAA SW,No Reason Supplied by Exchange
12/14/2016,Arbonia AG,AFGN SW,ARBN SW,Name Change
1/12/2017,LumX Group Ltd,GFMN SW,LUMX SW,Name Change
2/10/2017,ReneSola Ltd,RESOL SW,RESOL1 SW,Reverse Stock Split
4/13/2017,Vifor Pharma AG,GALN SW,VIFN SW,Name Change
5/3/2017,Partners Group Holding AG,PGHN SW,PGHN VX,Change of Exchange
5/15/2017,Chocoladefabriken Lindt & Spruengli AG,LISN SW,LISN VX,Change of Exchange
5/19/2017,Liechtensteinische Landesbank AG,LLB SW,LLBN SW,Reclassification of Shares
6/21/2017,Altaba Inc,YHOOUSD SW,AABAUSD SW,Name Change
6/21/2017,Altaba Inc,YHOO SW,AABA SW,Name Change
6/29/2017,Obsidian Energy Ltd,PWT SW,P13 SW,No Reason Supplied by Exchange
7/6/2017,Zur Rose Group AG,ZURRAS SW,ROSE SW,Change of Exchange
7/7/2017,H&R GmbH & Co KGaA,2HR SW,2HRA SW,No Reason Supplied by Exchange
7/18/2017,CECONOMY AG,ME SW,CEC SW,Name Change
8/1/2017,Julius Baer Group Ltd,BAER2 SW,BAER SW,Unofficial Change to Comply with Exchange
9/18/2017,Logitech International SA,LOGN SW,LOGN VX,Change of Exchange
9/18/2017,Koenig & Bauer AG,SKB1 SW,SKB SW,Change of Exchange
9/18/2017,Activision Blizzard Inc,ATVI SW,AIY SW,Change of Exchange
9/29/2017,Mattel Inc,MAT1 SW,MTT SW,Change of Exchange
9/29/2017,Monsanto Co,MON1 SW,MOO SW,Change of Exchange
1/4/2018,Youngtimers AG,FEL SW,NTIV SW,Name Change
3/8/2018,Booking Holdings Inc,PCLN SW,BKNG SW,Name Change
3/8/2018,Booking Holdings Inc,PCLNUSD SW,BKNGUSD SW,Name Change
3/22/2018,Costco Wholesale Corp,COST SW,COSTUSA SW,Unofficial Change to Comply with Exchange
4/3/2018,Meier Tobler Group AG,WMN SW,MTG SW,Name Change
6/13/2018,Sika AG,SIK SW,SIKA SW,Change of Class of Share
8/17/2018,Cham Group AG,CPGN SW,CHAM SW,No Reason Supplied by Exchange
8/21/2018,Ford Motor Co,FUSD SW,FUSD1 SW,Unofficial Change to Comply with Exchange
9/10/2018,National Bank of Greece SA,NAGE SW,NAGF SW,Unofficial Change to Comply with Exchange
10/8/2018,Davos Klosters Bergbahnen AG,DAVKBA SW,DAVKBN SW,Reclassification of Shares
1/24/2019,windeln.de SE,WDL SW,WDLK SW,Reverse Stock Split
3/12/2019,Amcor Pty Ltd,AMC SW,AXZA SW,Unofficial Change to Comply with Exchange
3/26/2019,Gartner Inc,GGRA SW,GGRA1 SW,No Reason Supplied by Exchange
4/9/2019,Spice Private Equity AG,SPECCHF SW,SPCECHF SW,Unofficial Change to Comply with Exchange
4/9/2019,Ionis Pharmaceuticals Inc,ISI SW,IONS SW,Unofficial Change to Comply with Exchange
4/11/2019,Carnival PLC,FRMX1 SW,POH1 SW,No Reason Supplied by Exchange
4/29/2019,Rite Aid Corp,RTA SW,RTA1 SW,Reverse Stock Split
5/13/2019,FuelCell Energy Inc,FEY1 SW,FEY2 SW,Reverse Stock Split
5/13/2019,Casale Holding SA,AMMO SW,CASAL SW,Unofficial Change to Comply with Exchange
10/3/2019,Tetraphase Pharmaceuticals Inc,7TP SW,7TP1 SW,Reverse Stock Split
10/22/2019,PIERER Mobility AG,KTMI SW,PMAG SW,Name Change
12/13/2019,Sandpiper Digital Payments AG,SDP SW,SDPN SW,No Reason Supplied by Exchange
1/3/2020,windeln.de SE,WDLK SW,WDL SW,Reverse Stock Split
1/8/2020,TX Group AG,TAMN SW,TXGN SW,Unofficial Change to Comply with Exchange
1/9/2020,Zuger Kantonalbank AG,ZG SW,ZUGER SW,Unofficial Change to Comply with Exchange
1/17/2020,Groupe Minoteries SA,MIP SW,GMI SW,Unofficial Change to Comply with Exchange
1/17/2020,Georg Fischer AG,FI/N SW,FI-N SW,Unofficial Change to Comply with Exchange
4/22/2020,CA Immobilien Anlagen AG,CAI SW,BZY SW,Unofficial Change to Comply with Exchange
7/1/2020,CompuGroup Medical SE & Co KgaA,COMPG SW,COP SW,Reverse Stock Split
9/7/2020,Hammerson PLC,H2V SW,H2V2 SW,Reverse Stock Split
9/10/2020,Viracta Therapeutics Inc,RYIP SW,RYIS SW,Reverse Stock Split
10/12/2020,Chinook Therapeutics Inc,290 SW,290A SW,Name Change
11/17/2020,Forum Energy Technologies Inc,1FE SW,1FE1 SW,Reverse Stock Split
12/22/2020,Fugro NV,FUR1 SW,F3D0 SW,Reverse Stock Split
12/28/2020,VEREIT Inc,50A SW,VER SW,Reverse Stock Split
12/30/2020,Verbund AG,VER SW,OEWA SW,Unofficial Change to Comply with Exchange
1/7/2021,Acorda Therapeutics Inc,CDG SW,CDG0 SW,Reverse Stock Split
1/12/2021,Cairn Energy PLC,FKGC SW,FKGD SW,Reverse Stock Split
1/15/2021,Old Copper Co Inc,JCP SW,JCP0 SW,Name Change
1/19/2021,Alto Ingredients Inc,FPRP SW,FPR SW,Name Change
1/26/2021,SL Green Realty Corp,GEI SW,GEIA SW,Reverse Stock Split
1/27/2021,Lumen Technologies Inc,CYT SW,CYTH SW,Name Change
2/5/2021,Hamborner REIT AG,HAB1 SW,HABA SW,Reclassification of Shares
2/18/2021,Stellantis NV,FCAU SW,8TI SW,Name Change
4/7/2021,Harbour Energy PLC,PQQB SW,PQQ SW,Name Change
4/16/2021,Travel + Leisure Co,WD5 SW,TNL SW,Unofficial Change to Comply with Exchange
4/30/2021,Bystronic AG,CON SW,BYS SW,Name Change
5/4/2021,Neles Oyj,MEO1V SW,52R SW,No Reason Supplied by Exchange
5/10/2021,Holcim Ltd,LHN SW,HOLN SW,Name Change
5/10/2021,Swedish Match AB,SWMA SW,SWMC SW,Reverse Stock Split
5/20/2021,Investor AB,INVEB SW,IVSD SW,Reverse Stock Split
5/20/2021,Hexagon AB,HXGB SW,HXG SW,Reverse Stock Split
6/21/2021,ONE Swiss Bank SA,BPDG SW,ONE SW,Name Change
6/28/2021,Harbour Energy PLC,PQQ SW,PQQ0 SW,Reverse Stock Split
6/29/2021,Kursaal Bern AG,KUKAB SW,KSBE SW,Change of Exchange
7/9/2021,Youngtimers AG,NTIV SW,YTME SW,Name Change
8/5/2021,Hello Group Inc,1MOA SW,1MO SW,Name Change
8/5/2021,Ringmetall SE,HP3 SW,HP3A SW,Name Change
8/11/2021,Bath & Body Works Inc,LTD SW,LTD0 SW,Reverse Stock Split
8/18/2021,Energie Zurichsee Linth AG,EZL SW,EZSLN SW,Unofficial Change to Comply with Exchange
9/2/2021,Melrose Industries PLC,27MA SW,27MB SW,Reverse Stock Split
9/6/2021,Systemair AB,52S SW,52SA SW,Reverse Stock Split
10/4/2021,Electrolux AB,ELUXB SW,ELXC SW,Reverse Stock Split
10/7/2021,Wolfspeed Inc,CR6 SW,CR6A SW,Name Change
10/28/2021,SKAN Group AG,BVHN SW,SKAN SW,Name Change
11/5/2021,Civitas Resources Inc,B2CN SW,B2C SW,Name Change
3/30/2011,NetJobs Group AB,SIR SS,NJOB SS,Name Change
4/4/2011,Sustainion Group AB,VSECMTF SS,VSEC SS,Change of Exchange
4/4/2011,ZetaDisplay AB,ZETADISPSS,ZETA SS,Unofficial Change to Comply with Exchange
5/13/2011,Stockwik Forvaltning AB,MOBY SS,STFY SS,Name Change
5/26/2011,IAR Systems Group AB,INTOB SS,IARB SS,Name Change
6/1/2011,Selena Oil & Gas Holding AB,EMTR SS,SOG SS,Name Change
6/10/2011,Gotenehus Group AB,FHEMB SS,GHUSB SS,Name Change
6/16/2011,Image Systems AB,DV SS,IS SS,Name Change
6/20/2011,ECOMB AB,ECOMB SS,ECOM SS,Reclassification of Shares
6/20/2011,Allenex AB,LMED SS,ALNX SS,Name Change
6/22/2011,Selena Oil & Gas Holding AB,SOG SS,SOGH SS,Name Change
6/23/2011,Hexatronic Group AB,HTROMTF SS,HTRO SS,Change of Exchange
7/5/2011,Titana AB,AQLV SS,TINA SS,Name Change
7/8/2011,Nischer Properties AB,NETR SS,NIS SS,Name Change
8/8/2011,Trustbuddy AB,360H SS,TBDY SS,Change of Exchange
8/16/2011,Redland Farming AB,INENMTF SS,REDLMTF SS,Name Change
8/22/2011,Biotech-IgG AB,CHEMB SS,BIGG SS,Name Change
8/26/2011,Trig Media Group AB,RFIG SS,MMG SS,Name Change
9/20/2011,EXINI Diagnostics AB,EXINA SS,EXIN SS,Reclassification of Shares
9/22/2011,Exeotech Invest AB,C2STB SS,C2ST SS,Reclassification of Shares
11/7/2011,Exeotech Invest AB,C2ST SS,C2STMTF SS,Change of Exchange
12/12/2011,Nordic Electronic Procurement Systems AB,INTS SS,NEPS SS,Name Change
3/22/2012,Wonderful Times Group AB,VALU SS,WTG SS,Name Change
4/2/2012,Cassandra Oil AB,FACT SS,CASO SS,Name Change
5/9/2012,Misen Energy AB,COIL SS,MISE SS,Name Change
5/23/2012,ICT Norden Fastigheter AB,ICAP SS,FF SS,Name Change
5/24/2012,Robert Friman International AB,GULD SS,1890 SS,Name Change
5/28/2012,Grangesberg Exploration Holdings AB,KILSMTF SS,METVMTF SS,Name Change
5/31/2012,Sagax AB,SAGA SS,SAGAA SS,Reclassification of Shares
6/8/2012,ACROUD AB,SBET SS,NETG SS,Name Change
6/13/2012,Invuo Technologies AB,SDABB SS,SEAM SS,Change of Exchange
6/25/2012,Auriant Mining AB,CAG SS,AUR SS,Name Change
7/2/2012,Avensia AB,AVEN SS,INXL SS,Name Change
8/1/2012,Exeotech Invest AB,C2STMTF SS,ETINMTF SS,Name Change
8/20/2012,New Equity Venture International AB,SGLDMTFBSS,SGLDB SS,Change of Exchange
9/7/2012,Enlabs AB,RBET SS,NLAB SS,Name Change
10/22/2012,Jojka Communications AB,MOBS SS,JOJK SS,Name Change
10/24/2012,House of Friends AB,DONE SS,NORDK SS,Name Change
11/12/2012,Arcane Crypto AB,FOREB SS,FORE SS,No Reason Supplied by Exchange
1/17/2013,Cortus Energy AB,CTEH SS,CE SS,Name Change
1/25/2013,Binero Group AB,GIM SS,ONG SS,Name Change
1/28/2013,Amasten Fastighets AB,MORPB SS,AMASTB SS,Change of Exchange
1/28/2013,PatientTrac International Medical Technology AB,LEOXMTF SS,PIMTMTF SS,Name Change
2/4/2013,Sivers Semiconductors AB,SIVEMTF SS,SIVE SS,Change of Exchange
2/12/2013,Amasten Fastighets AB,AMASTB SS,AMAST SS,Name Change
3/1/2013,Tribona ASA,NLPR SS,TRI SS,Name Change
4/10/2013,A3 Allmanna IT-och Telekomakti,ATEL SS,ATELA SS,No Reason Supplied by Exchange
4/16/2013,Havfisk AS,AKS SS,HFISK SS,No Reason Supplied by Exchange
4/17/2013,Saxlund Group AB,PILB SS,PIL SS,No Reason Supplied by Exchange
4/25/2013,Storytel AB,FINM SS,MASSB SS,Name Change
4/29/2013,Mavshack AB,24H SS,MAV SS,Name Change
5/6/2013,Mertiva AB,DIAMB SS,MERT SS,Name Change
5/27/2013,ICA Gruppen AB,HAKN SS,ICA SS,Name Change
5/27/2013,Josab Water Solutions AB,JOSAMTF SS,JOSA SS,Change of Exchange
6/12/2013,Arise AB,AWP SS,ARISE SS,Name Change
6/18/2013,Agrokultura AB,ALPA SS,AGRA SS,Name Change
6/18/2013,Guideline Geo AB,GODT SS,GGEO SS,Name Change
6/18/2013,Amnode AB,ALME SS,AMNO SS,Name Change
7/8/2013,Luxonen SA,LUXO SS,LUXOSDB SS,Change of Exchange
7/10/2013,New Equity Venture International AB,SGLDB SS,NEVI SS,Name Change
7/10/2013,Gripen Oil & Gas AB,GOTO SS,GOG SS,Name Change
7/18/2013,New Equity Venture International AB,NEVI SS,NEVIB SS,Name Change
7/29/2013,Mertiva AB,MERT SS,MERTMTF SS,Change of Exchange
8/21/2013,Immune Pharmaceuticals Inc,EPCT SS,IMNP SS,Change of Exchange
9/19/2013,Trig Media Group AB,MMG SS,TRIG SS,Name Change
10/7/2013,NFO Drives AB,NFOMTF SS,NFO SS,Change of Exchange
10/14/2013,Karo Pharma Norge AS,CLAVIS SS,AQUA SS,Name Change
12/5/2013,Stockwik Forvaltning AB,STFY SS,STWK SS,Name Change
12/5/2013,Accelerator Nordic AB,ACCEB SS,ACCE SS,Change of Class of Share
1/10/2014,Xhail AB,ARCHB SS,IFOXB SS,Name Change
2/5/2014,Modern Ekonomi Sverige Holding AB,MEPR SS,ME SS,Name Change
3/25/2014,Availo AB,PHON SS,AVAILO SS,Name Change
5/14/2014,Victoria Park AB,VICP SS,VICPA SS,No Reason Supplied by Exchange
5/23/2014,Dome Energy AB,COMQ SS,DOME SS,Name Change
6/2/2014,Mycronic AB,MICR SS,MYCR SS,Name Change
6/5/2014,DistIT AB,DELT SS,DIST SS,Name Change
6/25/2014,Xhail AB,IFOXB SS,IFOX SS,Change of Class of Share
8/12/2014,Karo Pharma Norge AS,AQUA SS,WEIFAO SS,Name Change
8/22/2014,MedClair International AB,SERSB SS,USEB SS,Name Change
9/2/2014,Bulten AB,FBAB SS,BULTEN SS,Name Change
9/9/2014,Consensus Asset Management AB,THKB SS,CAMB SS,Name Change
9/9/2014,Consensus Asset Management AB,THKBTAB SS,CAMBTAB SS,Name Change
9/18/2014,EMAS Offshore Ltd,EOC SS,EMASO SS,Name Change
9/26/2014,Akastor ASA,AKSO SS,AKAO SS,Name Change
9/29/2014,Robert Friman International AB,1890 SS,FRIMAN SS,Name Change
10/21/2014,NEL ASA,DIAG SS,NELO SS,Name Change
11/18/2014,Klovern AB,KLOV SS,KLOVA SS,Change of Class of Share
11/24/2014,Stendorren Fastigheter AB,HCH SS,STEFB SS,Name Change
12/29/2014,Byggmastare Anders J Ahlstrom Holding AB,AJABTAB SS,AJAB SS,Reclassification of Shares
1/12/2015,Nelly Group AB,CDON SS,QLRO SS,Name Change
1/15/2015,Koggbron Fastigheter AB,BCS SS,KOGG SS,Name Change
1/16/2015,Tourn International AB,INEV SS,TOURN SS,Name Change
2/18/2015,Trustbuddy AB,TBDY SS,TBDYB SS,No Reason Supplied by Exchange
2/20/2015,Copperstone Resources AB,KMINB SS,COPPB SS,Name Change
2/25/2015,MedicaNatumin AB,SCN SS,MCNHMTF SS,Name Change
2/26/2015,Trustbuddy AB,TBDYB SS,TBDY SS,Unofficial Change to Comply with Exchange
4/7/2015,Golden Ocean Group Ltd,VLCCFO SS,GOGLO SS,Name Change
4/24/2015,Viking Supply Ships AB,RABTB SS,VSSABB SS,Name Change
5/8/2015,Nordic Flanges Group AB,VINO SS,NFAB SS,Name Change
5/8/2015,NextGenTel Holding ASA/Oslo Norway,TELIO SS,NGTO SS,Name Change
5/12/2015,Hembla AB,DCAR SS,DCARB SS,No Reason Supplied by Exchange
5/15/2015,NattoPharma ASA,NATTO SS,NATTOO SS,Unofficial Change to Comply with Exchange
5/19/2015,Bonzun AB,STRS SS,PAPI SS,Name Change
5/25/2015,Future Gaming Group Inter AB,UMED SS,PLAY SS,Name Change
5/25/2015,BW LPG Ltd,BWLPG SS,BWLPGO SS,Unofficial Change to Comply with Exchange
6/1/2015,Schibsted ASA,SCH SS,SCHAO SS,Change of Class of Share
6/2/2015,NRC Group ASA,BLO SS,NRCO SS,Name Change
6/8/2015,Starbreeze AB,STAR SS,STARB SS,No Reason Supplied by Exchange
6/12/2015,Nilorngruppen AB,NILGB SS,NILB SS,Unofficial Change to Comply with Exchange
6/12/2015,Avensia AB,INXL SS,AVEN SS,Name Change
6/12/2015,Oscar Properties Holding AB,OPPREFB SS,OPPREF SS,No Reason Supplied by Exchange
6/15/2015,VNV Global Ltd,VNIL SS,VNVSDB SS,Name Change
7/6/2015,Oriflame Holding AG,ORIF SS,ORI SS,No Reason Supplied by Exchange
7/22/2015,Slottsviken Fastighetsaktiebolag AB,CONPB SS,SLOTTB SS,Name Change
7/22/2015,Slottsviken Fastighetsaktiebolag AB,CONPA SS,SLOTTA SS,Name Change
8/10/2015,Nokia Oyj,NOKISEK SS,NOKIASEKSS,No Reason Supplied by Exchange
8/11/2015,Smart Energy Sweden Group AB,CAOI SS,SMART SS,Name Change
8/17/2015,Storytel AB,MASSB SS,STORYB SS,Name Change
8/31/2015,Arbona AB,SCORA SS,SCORMTFASS,Change of Exchange
8/31/2015,Arbona AB,SCORB SS,SCORMTFBSS,Change of Exchange
9/1/2015,Atrium Ljungberg AB,LJGRB SS,ATRLJB SS,No Reason Supplied by Exchange
9/14/2015,ADDvise Group AB,ADDV SS,ADDVA SS,Reclassification of Shares
9/25/2015,Fastator AB,REHAB SS,ABFASTB SS,Name Change
10/1/2015,Arcane Crypto AB,FORE SS,WIFOG SS,Name Change
10/6/2015,Equinor ASA,STL SS,STLO SS,No Reason Supplied by Exchange
11/17/2015,Sensori AB,PDXE SS,SORI SS,Name Change
12/10/2015,Hedera Group AB,KILIMTF SS,HEGRMTF SS,Name Change
12/17/2015,Genova Property Group AB,GPG SS,GPGPREF SS,Unofficial Change to Comply with Exchange
1/12/2016,Hubbr AB,VENDB SS,HUBRB SS,Name Change
1/15/2016,Hedera Group AB,HEGRMTF SS,HEGR SS,Change of Exchange
1/19/2016,Allgon AB,SMAQB SS,ALLGB SS,Name Change
1/21/2016,Sensori AB,SORI SS,SORIMTF SS,Change of Exchange
2/8/2016,Briox AB,FINTMTF SS,BRIXMTF SS,Name Change
2/17/2016,SaltX Technology Holding AB,WYAB SS,ARAMB SS,Name Change
2/25/2016,Everysport Media Group AB,TRAV SS,EVERY SS,Name Change
3/15/2016,Eurocine Vaccines AB,EUCIBTA SS,EUCIBTU SS,Unofficial Change to Comply with Exchange
4/18/2016,Telia Co AB,TLSN SS,TELIA SS,Name Change
4/19/2016,Trention AB,OPCO SS,TRENT SS,Name Change
5/2/2016,Robert Friman International AB,FRIMAN SS,FRIM SS,Change of Exchange
5/10/2016,Scana ASA,SCI SS,INCO SS,Name Change
5/12/2016,Strax AB,NOVE SS,STRAX SS,Name Change
5/16/2016,SaltX Technology Holding AB,ARAMB SS,SALTB SS,Name Change
5/30/2016,Arbona AB,SCORMTFASS,ARBOMTFASS,Name Change
5/30/2016,Arbona AB,SCORMTFBSS,ARBOMTFBSS,Name Change
